recipe_id,is_pancake,servings,agave,baking_powder,baking_soda,bran,butter,buttermilk,cheese,chocolate,cornmeal,cream,cream_cheese,eggs,flour,frosting,fruit,fruit_juice,honey,low_cal_sweetener,margarine,mayonnaise,milk,mix,molasses,nut,oats,oil,other,salt,shortening,sour_cream,spice,starch,sugar,syrup,vanilla,vegetable,vinegar,water,wheat_germ,yeast,yogurt,total_volume,total_liquid,prop_liquid,total_fat,prop_fat
17892,other,12,NA,0.005208333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,0.25,NA,NA,0.10416666666666667,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,0.041666666666666664,NA,NA,NA,NA,NA,NA,0.08333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.484375,0.10416666666666667,0.21505376344086022,0.041666666666666664,0.08602150537634408
102151,other,12,NA,0.004340270833333333,NA,NA,0.041666666666666664,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,0.10416666666666667,NA,NA,NA,NA,NA,NA,8.680541666666666e-4,NA,NA,NA,NA,0.005208333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.32291665833333333,0.10416666666666667,0.3225806534859524,0.041666666666666664,0.12903226139438093
6857,other,12,NA,NA,NA,NA,NA,NA,0.041666666666666664,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017361083333333333,NA,NA,0.03125,NA,0.010416666666666666,NA,NA,NA,NA,0.08333333333333333,NA,0.0026041666666666665,NA,0.4210069416666667,0.08333333333333333,0.19793814563588052,0,0
227991,other,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,0.041666666666666664,0.004340270833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,0.005208333333333333,NA,0.5928819375,0.125,0.21083455591021444,0.08333333333333333,0.14055637060680962
40403,other,12,NA,0.0034722166666666665,NA,NA,0.041666666666666664,0.041666666666666664,NA,NA,NA,NA,NA,0.16666666666666666,0.16666666666666666,NA,0.08333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.680541666666666e-4,NA,NA,NA,NA,0.11458333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.36892360416666664,0.041666666666666664,0.11294117859653983,0.041666666666666664,0.11294117859653983
87673,other,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,0.3541666666666667,NA,NA,NA,NA,NA,NA,NA,0.041666666666666664,NA,NA,NA,NA,NA,NA,0.0017361083333333333,0.020833333333333332,NA,4.340270833333333e-4,NA,0.052083333333333336,NA,NA,NA,NA,0.06510416666666667,NA,0.00390625,NA,0.5399305520833333,0.10677083333333334,0.19774919741317815,0.020833333333333332,0.03858520925135183
151174,other,9,NA,0.006944444444444444,NA,NA,NA,NA,NA,NA,0.1111111111111111,NA,NA,NA,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,0.1111111111111111,NA,NA,NA,NA,0.037037037037037035,0.027777777777777776,0.002314811111111111,NA,NA,NA,NA,0.027777777777777776,NA,NA,NA,NA,NA,NA,NA,NA,0.4351851814814815,0.1111111111111111,0.25531915110909914,0.037037037037037035,0.08510638370303304
100481,other,10,NA,0.005208325,NA,NA,NA,NA,0.15,NA,NA,0.05,NA,NA,0.175,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,0.03333333333333333,0.005208325,0.0015624974999999999,NA,NA,0.001041665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4713541458333333,0.05,0.10607735275480014,0.03333333333333333,0.07071823516986675
49730,other,16,NA,0.00130208125,0.00130208125,0.25,NA,NA,NA,NA,NA,NA,NA,0.0625,0.140625,NA,0.19791666666666666,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,0.0078125,NA,NA,NA,NA,0.0035807234375,NA,0.005859375,NA,0.00390625,NA,NA,NA,NA,NA,0.041666666666666664,0.5185546776041666,0.10416666666666666,0.2008788487801111,0.0078125,0.015065913658508335
232230,other,6,NA,0.010416666666666666,NA,NA,0.03125,NA,0.08333333333333333,NA,NA,NA,NA,0.16666666666666666,0.5,NA,NA,NA,NA,NA,NA,NA,0.20833333333333334,NA,NA,NA,NA,NA,NA,0.0034722166666666665,NA,0.125,0.00130208125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96310763125,0.33333333333333337,0.34610185042424185,0.03125,0.03244704847727267
72964,other,18,NA,NA,5.787027777777778e-4,NA,NA,NA,NA,NA,NA,NA,NA,0.05555555555555555,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,0.020833333333333332,NA,NA,NA,NA,NA,NA,2.893513888888889e-4,0.006944444444444444,NA,NA,NA,0.05555555555555555,NA,5.787027777777778e-4,NA,0.006944444444444444,NA,NA,NA,NA,0.20283564583333333,0.020833333333333332,0.10271041486688062,0.006944444444444444,0.03423680495562687
7237,other,12,NA,0.005208325,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,0.16666666666666666,NA,0.08333333333333333,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,0.020833333333333332,NA,8.680541666666666e-4,NA,NA,NA,NA,0.041666666666666664,NA,NA,NA,NA,NA,NA,NA,NA,0.29774304583333333,0.0625,0.2099125432974358,0.020833333333333332,0.06997084776581193
231774,other,12,NA,NA,NA,NA,0.010416666666666666,NA,NA,NA,NA,NA,NA,NA,0.2708333333333333,NA,NA,NA,NA,NA,NA,NA,0.010416666666666666,NA,0.010416666666666666,0.0078125,NA,NA,NA,0.0017361083333333333,NA,NA,NA,NA,0.010416666666666666,NA,NA,NA,NA,0.10416666666666667,NA,0.003038189583333333,NA,0.4214409645833334,0.11458333333333334,0.2718846599229351,0.010416666666666666,0.02471678726572137
23284,other,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0078125,NA,0.00130208125,NA,NA,NA,NA,0.0078125,NA,NA,NA,NA,0.09375,NA,0.00390625,NA,0.36458333125,0.09375,0.25714285861224495,0.0078125,0.02142857155102041
220598,other,8,NA,NA,NA,NA,0.01171875,NA,0.09375,NA,NA,NA,NA,0.125,0.28125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0078125,0.015625,0.0026041625,NA,NA,NA,NA,0.00130208125,NA,NA,NA,NA,0.125,NA,0.00390625,NA,0.5429687437499999,0.125,0.23021582998809592,0.01953125,0.035971223435639986
247377,other,12,NA,8.680541666666666e-4,8.680541666666666e-4,NA,0.005208333333333333,0.08333333333333333,0.16666666666666666,NA,NA,NA,NA,0.08333333333333333,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005208333333333333,0.12239582916666668,4.340270833333333e-4,NA,NA,4.340270833333333e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5520833249999998,0.08333333333333333,0.15094339850480606,0.010416666666666666,0.018867924813100758
7068,other,12,NA,0.004340270833333333,8.680541666666666e-4,NA,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,0.14583333333333334,NA,0.10416666666666667,0.20833333333333334,NA,NA,NA,NA,0.027777777777777776,NA,NA,0.010416666666666666,NA,0.020833333333333332,NA,8.680541666666666e-4,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,0.05555555555555555,0.5269097125,0.29166666666666663,0.5535420200983041,0.020833333333333332,0.03953871572130744
228019,other,12,NA,0.0017361083333333333,NA,0.08333333333333333,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.16666666666666666,NA,0.08333333333333333,NA,0.010416666666666666,NA,NA,NA,0.08333333333333333,NA,NA,0.16666666666666666,NA,0.010416666666666666,NA,NA,NA,NA,0.005208325,NA,NA,NA,0.0034722166666666665,NA,NA,NA,NA,NA,0.08333333333333333,0.44791664999999997,0.16666666666666666,0.3720930371011363,0.010416666666666666,0.023255814818821018
216785,other,8,NA,NA,NA,NA,0.0546875,NA,NA,NA,NA,NA,NA,NA,0.26171875,NA,0.3125,NA,NA,NA,NA,NA,0.01041665,NA,NA,NA,NA,NA,NA,0.003255203125,NA,NA,0.00130208125,NA,0.16145833333333331,NA,0.00130208125,NA,NA,0.09375,NA,0.00390624375,NA,0.5917968427083333,0.10416665,0.17601758320183952,0.0546875,0.0924092459664451
239421,other,18,NA,NA,NA,NA,0.05555555555555555,NA,NA,NA,NA,0.010416666666666666,NA,0.05555555555555555,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,0.05555555555555555,NA,NA,0.07407407407407407,NA,NA,NA,8.680541666666666e-4,NA,NA,0.002314811111111111,NA,0.1388888888888889,NA,0.0011574055555555556,NA,NA,0.027777777777777776,NA,0.006944444444444444,NA,0.5217013819444444,0.08333333333333333,0.15973377916450957,0.05555555555555555,0.10648918610967303
10242,other,24,NA,NA,NA,NA,NA,NA,0.08333333333333333,NA,NA,NA,NA,0.16666666666666666,0.234375,NA,0.041666666666666664,NA,NA,NA,NA,NA,0.041666666666666664,NA,NA,NA,NA,NA,NA,9.765609375e-4,0.020833333333333332,NA,NA,NA,0.028645833333333332,NA,NA,NA,NA,0.020833333333333332,NA,0.0026041666666666665,NA,0.4332682276041666,0.0625,0.14425244229332213,0.020833333333333332,0.04808414743110737
22407,other,12,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,NA,NA,0.23611111111111108,NA,NA,NA,0.015625,NA,NA,NA,NA,NA,NA,0.041666666666666664,NA,0.010416666666666666,NA,8.680541666666666e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,0.004340270833333333,NA,0.5173611027777778,0.125,0.24161074214675018,0.010416666666666666,0.020134228512229183
17916,other,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.4375,NA,NA,NA,NA,NA,NA,NA,0.00390625,NA,NA,NA,NA,NA,0.0625,0.0026041625,0.0078125,NA,NA,NA,0.00390625,NA,NA,NA,NA,0.15625,NA,0.0078125,NA,0.6822916625,0.16015625,0.23473282586096383,0.0078125,0.011450381749315309
157365,other,24,NA,NA,NA,NA,NA,NA,NA,NA,0.010416666666666666,NA,0.041666666666666664,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0026041666666666665,NA,NA,0.018229166666666668,NA,8.680541666666666e-4,NA,NA,NA,NA,0.125,NA,0.0026041666666666665,NA,0.5763888875,0.125,0.2168674704020903,0,0
85629,other,8,NA,0.01041665,NA,NA,0.0390625,NA,NA,NA,NA,NA,NA,0.125,0.21875,NA,0.0625,NA,NA,NA,NA,NA,0.0703125,NA,NA,NA,NA,NA,NA,3.255203125e-4,NA,0.03125,NA,NA,0.03125,NA,NA,NA,NA,NA,NA,NA,NA,0.4013671703125,0.1015625,0.2530413733662486,0.0390625,0.09732360514086484
222563,other,20,NA,NA,0.0015624974999999999,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.175,NA,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,0.05,NA,0.05,NA,0.001041665,NA,NA,NA,NA,0.075,NA,0.00208333,0.1,NA,NA,NA,NA,0.025,0.37968749250000006,0.07500000000000001,0.19753086809937517,0.05,0.13168724539958343
7201,other,24,NA,0.00130208125,4.340270833333333e-4,NA,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,0.08333333333333333,NA,0.020833333333333332,NA,NA,NA,NA,NA,0.020833333333333332,0.03125,NA,0.005208333333333333,NA,0.020833333333333332,0.041666666666666664,4.340270833333333e-4,NA,NA,4.340270833333333e-4,NA,0.041666666666666664,NA,0.0017361083333333333,NA,NA,NA,NA,NA,NA,0.2439236041666667,0.020833333333333332,0.08540925510061935,0.020833333333333332,0.08540925510061935
256341,other,4,NA,0.00130208125,0.01041665,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.5,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,2,0.005208325,0.265625,NA,0.015625,NA,0.375,NA,0.01041665,0.5,NA,0.25,NA,NA,NA,3.43359370625,0.25,0.0728100123042914,0.265625,0.0773606380733096
6844,other,24,NA,0.005208333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,0.11458333333333333,NA,NA,NA,NA,NA,0.041666666666666664,NA,0.020833333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052083333333333336,NA,NA,NA,NA,0.041666666666666664,NA,NA,NA,0.2760416666666667,0.0625,0.22641509433962262,0,0
236328,other,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.1,0.001041665,NA,NA,NA,NA,0.001041665,NA,NA,NA,NA,0.15,NA,0.0015625,NA,0.9036458300000001,0.15,0.1659942369235522,0.15,0.1659942369235522
230136,other,15,NA,0.004166666666666667,6.944433333333333e-4,NA,0.0125,NA,NA,NA,0.06666666666666667,NA,NA,0.13333333333333333,0.1,NA,0.03333333333333333,NA,NA,NA,NA,NA,0.08888888888888888,NA,NA,NA,NA,NA,NA,3.4722166666666663e-4,NA,NA,NA,NA,0.0375,NA,NA,NA,NA,NA,NA,NA,NA,0.3107638872222222,0.08888888888888888,0.2860335210871071,0.0125,0.04022346390287445
260100,other,24,NA,0.0034722166666666665,NA,NA,0.026041666666666668,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.16666666666666666,NA,NA,0.08333333333333333,NA,0.041666666666666664,NA,NA,0.08333333333333333,NA,NA,NA,NA,NA,0.005208333333333333,4.340270833333333e-4,NA,NA,NA,NA,0.10416666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.5143229104166667,0.16666666666666666,0.3240506368492229,0.026041666666666668,0.050632912007691086
257495,other,12,NA,0.0026041625,8.680541666666666e-4,NA,0.020833333333333332,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.16666666666666666,NA,0.1875,0.16666666666666666,NA,0.027777777777777776,NA,NA,0.027777777777777776,NA,NA,NA,NA,NA,NA,8.680541666666666e-4,NA,NA,NA,NA,NA,NA,0.0017361083333333333,NA,NA,NA,NA,NA,NA,0.4157986013888889,0.19444444444444442,0.46764092951477737,0.020833333333333332,0.05010438530515472
230621,other,12,NA,NA,0.0034722166666666665,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.16666666666666666,NA,0.16666666666666666,0.25,NA,NA,NA,NA,0.16666666666666666,NA,NA,NA,0.3333333333333333,NA,NA,0.0034722166666666665,NA,NA,NA,NA,0.125,NA,NA,NA,NA,0.16666666666666666,NA,NA,NA,1.3819444333333335,0.5833333333333333,0.42211055615767273,0,0
8265,other,12,NA,0.0034722166666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.3055555555555555,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,NA,NA,NA,NA,NA,NA,8.680541666666666e-4,NA,NA,NA,NA,0.03125,NA,NA,NA,NA,NA,NA,NA,NA,0.5078124930555555,0.16666666666666666,0.3282051326934035,0,0
217822,other,60,NA,NA,NA,NA,0.0125,NA,NA,NA,NA,NA,NA,0.13333333333333333,0.1,NA,NA,NA,0.016666666666666666,NA,NA,NA,0.075,NA,NA,NA,NA,NA,NA,3.4722166666666663e-4,NA,NA,0.0013888866666666665,NA,0.025,NA,6.944433333333333e-4,NA,NA,0.004166666666666667,NA,0.00125,NA,0.237013885,0.07916666666666666,0.33401699932755696,0.0125,0.05273952620961426
7141,other,10,NA,0.005208325,0.001041665,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.25,NA,0.06666666666666667,NA,NA,NA,0.05,NA,0.06666666666666667,NA,NA,0.05,NA,NA,NA,0.00208333,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,0.47499998666666665,0.06666666666666667,0.1403508811326563,0,0
20158,other,15,NA,NA,NA,NA,0.008333333333333333,NA,NA,NA,NA,NA,NA,NA,0.21666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00208333,NA,NA,NA,NA,0.004166666666666667,NA,NA,0.03333333333333333,NA,0.08333333333333333,NA,0.002777773333333333,NA,0.31736110333333334,0.08333333333333333,0.26258206332805056,0.008333333333333333,0.026258206332805057
239993,other,4,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,0.75,0.125,NA,NA,0.125,NA,NA,NA,NA,0.16666666666666666,NA,NA,NA,NA,NA,NA,0.00130208125,NA,NA,NA,NA,0.015625,NA,0.00130208125,NA,NA,NA,NA,NA,NA,0.4973958291666666,0.29166666666666663,0.5863874394671199,0.0625,0.12565445131438285
241433,other,12,NA,NA,NA,NA,0.0625,NA,NA,0.16666666666666666,NA,NA,NA,0.16666666666666666,0.5,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,NA,NA,0.08333333333333333,NA,NA,NA,0.005208325,NA,NA,NA,NA,0.052083333333333336,NA,NA,NA,NA,NA,NA,0.0078124875,NA,0.9609374791666666,0.16666666666666666,0.17344173817759867,0.0625,0.0650406518165995
6966,other,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005208333333333333,NA,NA,NA,0.011284720833333333,NA,NA,NA,NA,0.0017361083333333333,NA,NA,NA,NA,0.14756944166666666,NA,0.0021701354166666666,NA,0.53776040625,0.14756944166666666,0.274414850836123,0,0
240349,other,8,NA,0.015625,NA,NA,0.125,NA,NA,NA,NA,NA,NA,0.25,0.5,NA,NA,0.125,NA,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,0.0026041625,NA,NA,NA,0.125,0.140625,NA,0.0026041625,NA,0.03125,NA,NA,NA,NA,1.192708325,0.25,0.2096069883640663,0.125,0.10480349418203315
266871,other,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020833333333333332,0.041666666666666664,0.013888866666666666,NA,NA,NA,NA,0.020833333333333332,NA,NA,NA,NA,0.3333333333333333,NA,0.015624975,NA,1.5572916194444442,0.3333333333333333,0.21404682923308113,0.020833333333333332,0.01337792682706757
27381,other,12,NA,NA,0.0017361083333333333,NA,0.020833333333333332,NA,NA,NA,NA,NA,NA,NA,0.3055555555555555,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,NA,0.0625,NA,NA,NA,0.0034722166666666665,NA,NA,NA,NA,NA,0.005208333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.48263888055555554,0.08333333333333333,0.17266187348480933,0.020833333333333332,0.04316546837120233
20878,other,12,NA,0.0034722166666666665,NA,NA,0.020833333333333332,NA,NA,NA,NA,NA,NA,0.08333333333333333,0.16666666666666666,NA,0.08333333333333333,NA,NA,NA,NA,NA,0.08333333333333333,NA,NA,NA,NA,NA,NA,8.680541666666666e-4,NA,NA,8.680541666666666e-4,NA,0.020833333333333332,NA,NA,NA,NA,NA,NA,NA,NA,0.2968749916666667,0.08333333333333333,0.28070176226531257,0.020833333333333332,0.07017544056632814
6960,other,12,NA,NA,NA,NA,NA,NA,NA,NA,0.041666666666666664,NA,NA,0.08333333333333333,0.2916666666666667,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,NA,NA,NA,NA,NA,NA,0.0017361083333333333,0.015625,NA,NA,NA,0.015625,NA,NA,NA,NA,0.010416666666666666,NA,0.004340270833333333,NA,0.4644097125,0.09375,0.2018691631045507,0.015625,0.033644860517425115
64780,other,8,NA,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,0.375,0.25,NA,NA,NA,NA,NA,NA,NA,0.0078125,NA,NA,0.005208325,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,NA,NA,0.140625,NA,NA,NA,0.6484375,0.1484375,0.2289156626506024,0.125,0.1927710843373494
228808,other,36,NA,NA,NA,NA,0.013888888888888888,NA,0.003472222222222222,NA,NA,NA,NA,0.027777777777777776,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005208333333333333,1.4467569444444445e-4,5.787027777777778e-4,NA,NA,NA,NA,0.013888888888888888,NA,NA,NA,NA,0.05555555555555555,NA,0.001736111111111111,NA,0.21947337847222223,0.05555555555555555,0.2531311812953523,0.01909722222222222,0.08701384357027735
17126,other,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,0.075,NA,NA,NA,NA,NA,NA,0.0013888866666666665,NA,NA,NA,NA,0.0125,NA,NA,NA,NA,NA,NA,0.00208333,NA,0.29097221666666667,0.075,0.25775656816718984,0,0
89990,other,9,NA,0.002314811111111111,0.004629622222222222,NA,NA,NA,NA,NA,0.1111111111111111,NA,NA,0.2222222222222222,0.1111111111111111,NA,0.027777777777777776,NA,NA,NA,NA,NA,0.08333333333333333,NA,NA,NA,NA,NA,NA,0.0011574055555555556,NA,NA,NA,NA,0.027777777777777776,NA,NA,NA,NA,NA,NA,NA,NA,0.3414351722222222,0.08333333333333333,0.24406780587647264,0,0
162409,other,12,NA,NA,NA,NA,0.041666666666666664,NA,NA,NA,NA,NA,NA,0.08333333333333333,0.3541666666666667,NA,0.0625,NA,NA,NA,NA,NA,0.125,NA,NA,0.0017361083333333333,NA,NA,NA,4.340270833333333e-4,NA,NA,0.0017361083333333333,NA,0.25,NA,NA,NA,NA,0.020833333333333332,NA,0.0026041666666666665,NA,0.79644096875,0.14583333333333334,0.1831062678282562,0.041666666666666664,0.05231607652235891
7026,other,10,NA,NA,NA,NA,0.00625,NA,NA,NA,NA,NA,NA,NA,0.225,NA,NA,NA,0.0125,NA,NA,NA,0.0875,NA,NA,NA,0.025,NA,NA,0.00208333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.0125,7.8125e-4,NA,0.42161458000000007,0.1375,0.32612724161484163,0.00625,0.014823965527947347
232404,other,16,NA,0.00390625,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,0.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.51040625e-4,0.00390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13671875,NA,0.0078125,NA,0.527994790625,0.13671875,0.2589395812753432,0,0
20175,other,8,NA,0.0130208125,NA,NA,0.09375,NA,NA,NA,NA,NA,NA,0.125,0.375,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,0.00130208125,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,0.67057289375,0.125,0.1864077733607317,0.09375,0.13980583002054878
22375,other,12,NA,0.0034722166666666665,8.680541666666666e-4,NA,NA,NA,NA,0.125,NA,NA,NA,0.08333333333333333,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,0.10416666666666667,NA,NA,0.09027777777777778,NA,0.010416666666666666,NA,4.340270833333333e-4,NA,NA,NA,NA,0.14583333333333334,NA,0.0017361083333333333,NA,NA,NA,NA,NA,NA,0.5585937395833334,0.10416666666666667,0.18648018995767254,0.010416666666666666,0.018648018995767252
157642,other,24,NA,0.0017361083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005208333333333333,8.680541666666666e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,0.2369791625,0.0625,0.26373626837338493,0,0
231819,other,10,NA,0.0031249949999999998,0.0031249949999999998,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,0.001041665,NA,NA,0.0062499899999999995,NA,0.1,NA,NA,NA,NA,0.05,NA,NA,NA,0.513541645,0.05,0.09736308727211404,0.05,0.09736308727211404
43051,other,12,NA,0.005208333333333333,NA,NA,0.010416666666666666,NA,NA,NA,NA,NA,NA,0.08333333333333333,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,0.041666666666666664,NA,NA,NA,NA,NA,NA,0.0017361083333333333,NA,NA,NA,NA,0.041666666666666664,NA,NA,NA,NA,NA,NA,NA,NA,0.2673611083333333,0.041666666666666664,0.15584415746331592,0.010416666666666666,0.03896103936582898
17824,other,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,0.001953125,NA,0.505859375,0.125,0.2471042471042471,0,0
9427,other,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42857142857142855,0.35714285714285715,NA,NA,NA,0.03571428571428571,NA,NA,NA,0.12946428571428573,NA,NA,NA,NA,NA,NA,3.7202321428571425e-4,NA,NA,NA,NA,0.09821428571428571,NA,NA,NA,NA,NA,NA,0.0011160714285714285,NA,0.6220238089285715,0.12946428571428573,0.2081339714910373,0,0
17872,other,12,NA,0.004340270833333333,NA,NA,NA,NA,0.08333333333333333,NA,NA,NA,NA,0.08333333333333333,0.14583333333333334,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,0.027777777777777776,NA,0.00130208125,NA,NA,NA,NA,0.020833333333333332,NA,NA,NA,NA,NA,NA,NA,NA,0.3459201298611111,0.0625,0.18067754549321574,0.027777777777777776,0.0803011313303181
231477,other,12,NA,0.0034722166666666665,0.0017361083333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.16666666666666666,NA,NA,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,0.015625,NA,0.041666666666666664,NA,8.680541666666666e-4,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,0.5269097125,0.25,0.4744645886556893,0.041666666666666664,0.07907743144261488
231747,other,12,NA,NA,0.0017361083333333333,NA,0.027777777777777776,0.0625,NA,0.14583333333333334,NA,NA,NA,0.16666666666666666,0.13888888888888887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.680541666666666e-4,NA,0.041666666666666664,NA,NA,0.041666666666666664,NA,0.0026041625,NA,NA,NA,NA,NA,NA,0.4635416583333334,0.10416666666666666,0.22471910516348947,0.027777777777777776,0.05992509471026387
33107,other,8,NA,0.0078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0.28125,NA,NA,NA,NA,NA,NA,NA,0.09375,NA,NA,NA,NA,NA,0.00130208125,0.00130208125,NA,NA,0.00390624375,NA,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,0.5559895729166666,0.09375,0.16861827013804723,0,0
7157,other,20,NA,NA,NA,NA,NA,NA,NA,NA,0.00625,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125,0.00625,0.00625,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075,NA,0.001041665,NA,0.30729166500000005,0.075,0.244067797933927,0.0125,0.04067796632232117
